course_campaign_name,campaign_agenda,campaign_category,digital_marketing_team,marketing_product,mobile,tablet,laptop,campaign_id,Illinois,California,Georgia,Arizona,Florida,West_Virginia,Texas,Massachusetts,Wisconsin,District_of_Columbia,Kentucky,Missouri,Mississippi,Alabama,Ohio,Michigan,Oklahoma,Virginia,New_York,Washington,Colorado,Pennsylvania,Indiana,North_Carolina,Minnesota,Tennessee,New_Jersey,Idaho,Nevada,Louisiana,New_Mexico,Maryland,South_Carolina,Oregon,Connecticut,Alaska,Iowa,Montana,Rhode_Island,Utah,Arkansas,Kansas,Nebraska,Hawaii,North_Dakota,New_Hampshire,Maine,South_Dakota
email_podcasting_90,click_on_email,marketing,ind_vtz_digex,podcasting,3,10,2,6093115992,"","","","","","",1,2,"",2,"","","",1,"","","",1,2,1,1,"",1,2,"","","","","",1,"","","","","","","","","","","","","","","","","",""
email_youtube_marketing_143,open_link,marketing,ind_stv_digex,youtube_marketing,1,8,5,6954694975,"",5,1,"","","",2,"","",1,"",1,"","","","","","",1,"","","","","","","","","","","",2,"","","","","","","","",1,"","","","","","","",""
email_podcasting_4,open_link,marketing,ind_bdq_digex,podcasting,6,4,1,9015394873,1,1,1,"","","","","","",1,"","","","",1,1,"",1,"","","",1,1,"","","","","","","",1,"",1,"","","","","","","","","","","","","","",""
email_youtube_marketing_8,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,5,4,4,9918255978,1,2,2,"",1,"","","",1,"","",1,"","","",1,"","","","","",1,"","","","","","","","","","","","","","","","","","",1,1,"",1,"","","",""
email_podcasting_134,open_link,marketing,ind_ccu_digex,podcasting,3,5,3,3916918079,"","","","",1,"",4,"","","","","","","","","","",1,1,"",1,"","",1,1,"","","","","","","","","","","","","","","","","",1,"","","","",""
email_youtube_marketing_28,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,1,11,2,4021176144,"",2,2,"",2,"",1,"","","","","","","",3,"","",1,"","","","","","","",1,"","","","","","","","","","","","","","","","",1,"","",1,"",""
email_podcasting_82,open_link,new_course_added,ind_stv_digex,podcasting,6,13,6,6213860770,1,5,"","",2,1,"","","",1,"","",1,"",1,"",1,"","","","",2,1,1,1,1,1,1,"",1,"",1,"",1,"","",1,"","","","","","","","","","",""
email_google_analytics_71,register_to_course,new_course_added,ind_vtz_digex,google_analytics,5,10,5,9088948216,1,3,"",1,3,"",2,1,"",1,"","","",1,"","","","",1,1,"",1,"","","","","","","","",1,"","","","","","","","","",1,"","","",1,1,"",""
email_podcasting_29,click_on_email,new_course_added,ind_bdq_digex,podcasting,5,10,4,9103279,"",3,2,1,2,"",5,"","",1,"","","",1,"","","",1,"","","","","",2,"","","","","","","","","","",1,"","","","","","","","","","","","",""
email_youtube_marketing_178,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,6,9,1,1004114346,1,2,1,"",1,"",1,"","",1,"","","","","",1,"","","",1,"",1,"","",1,"","",1,"","","","","","","","","","","","","",1,1,"","",2,"",""
email_youtube_marketing_124,open_link,marketing,ind_vtz_digex,youtube_marketing,8,7,3,3402428024,2,3,"","",1,"",2,1,"",1,"","","","","","","","","","","",2,1,"","","","","","",1,"","","","",1,"",1,"","",1,1,"","","","","","",""
email_youtube_marketing_97,open_link,new_course_added,ind_ccu_digex,youtube_marketing,3,8,"",5087692958,"",2,"",2,"","","",2,"",1,"","","","","","","","","",1,"",1,"","","","","","","","","",1,"","","","","","","","","","","","","",1,"",""
email_youtube_marketing_84,open_link,new_course_added,ind_vtz_digex,youtube_marketing,5,8,6,6605820118,3,1,"",1,"","",3,1,"","","","","",2,1,"","",2,"",2,"","","",1,"","","","","","","","","","","","",1,"","",1,"","","","","","","",""
email_podcasting_136,register_to_course,marketing,ind_bdq_digex,podcasting,5,8,6,3690964326,"",3,2,"",3,"",3,1,"",2,"","","",2,1,"","","","","","",1,"","","","","","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_185,open_link,marketing,ind_vtz_digex,podcasting,3,11,5,5986107837,"",2,1,"","",1,3,"",1,"",1,"","","",1,1,"","","",1,2,"",1,"","",1,"",1,"","","","","",2,"","","","","","","","","","","","","",""
email_podcasting_103,register_to_course,new_course_added,ind_vtz_digex,podcasting,3,9,4,8746453490,1,"",1,"",1,"",5,"",1,1,"","","",2,1,"","","","","","",1,"",1,"","","","","",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_1,register_to_course,new_course_added,ind_vtz_digex,podcasting,4,12,3,9752476635,1,2,1,1,2,"",3,"","","","","","","",3,1,"","",1,"",1,"",1,1,1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_65,open_link,marketing,ind_vtz_digex,podcasting,4,12,3,34734406,3,2,1,"",1,"",1,"","","","","","","","",2,"","",1,2,2,1,"","","","",1,"","","","",1,"","","","",1,"","","","","","","","","","",""
email_youtube_marketing_58,click_on_email,marketing,ind_pat_digex,youtube_marketing,5,6,2,219540063,"",1,"",1,1,"",2,"","","","","","","","","","","","","","",1,1,1,"","","","","",1,"","","","",1,"",1,"","","","",1,1,"","","","",""
email_podcasting_4,open_link,marketing,ind_pat_digex,podcasting,3,5,5,678238545,"",4,"","",3,"",1,"","","","","","","",1,"","",1,1,"","","","","",2,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_111,click_on_email,new_course_added,ind_vtz_digex,podcasting,5,10,8,2140709136,1,"","",1,"","",7,"","",1,1,"","","","","","","",2,1,1,"","",1,"",1,"","","",1,1,"","","","","",1,"","",1,1,"","",1,"","","",""
email_email_marketing_126,register_to_course,new_course_added,ind_bdq_digex,email_marketing,5,8,"",3834803596,"",1,"",2,"","","","","","","",1,"","","",1,"",1,"","","","","","",2,"","","","",1,2,1,"",1,"","","","","","","","","","","","","",""
email_youtube_marketing_141,register_to_course,new_course_added,ind_stv_digex,youtube_marketing,3,12,3,567044009,2,3,"","",1,"",1,"","","","","","","",1,"",1,"",1,"","",1,"",2,"",2,"",1,"","",1,"","","","","",1,"","","","","","","","","","",""
email_youtube_marketing_22,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,5,10,5,886607035,"",2,1,"","","",3,1,1,"","","","","",2,1,1,1,1,"",1,1,"","","","","",1,1,1,"","","","","","","","","","","","",1,"","","","",""
email_podcasting_101,register_to_course,marketing,ind_stv_digex,podcasting,6,12,2,5507158703,1,2,2,1,1,"","","","","","","","","",1,2,"",1,"",1,1,"",2,"","",2,"","","","","",1,"","","","","","","","",1,1,"","","","","",""
email_youtube_marketing_44,register_to_course,marketing,ind_vtz_digex,youtube_marketing,10,7,9,8000377195,2,2,2,1,1,"",6,"","","",1,"","","",1,"","","",1,"","",1,1,1,"",2,"",1,"",1,"","","","","","","","","",1,"","",1,"","","","",""
email_podcasting_70,open_link,new_course_added,ind_bdq_digex,podcasting,3,9,1,9462637563,"",3,"","",2,1,2,"","",3,"","","","","","","","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_180,click_on_email,marketing,ind_vtz_digex,podcasting,6,8,2,56889984,1,1,"",1,"","",5,1,"","","","","","",1,2,"",1,1,"","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_92,open_link,new_course_added,ind_bdq_digex,youtube_marketing,2,4,1,4820046632,"","","","",1,"","","","","","","","","","","","","","","","","",1,"","",1,"","","","","",1,"","","","","","","",1,1,1,"","","","","",""
email_podcasting_101,open_link,marketing,ind_vtz_digex,podcasting,4,7,2,4926390671,1,1,1,"","","","","","","","","","","",1,"","","",1,"",1,1,"",1,2,2,"","","",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_129,open_link,marketing,ind_isk_digex,podcasting,5,8,2,456781366,"",3,"","",2,1,2,"","","","",1,"","","","","",1,"","",1,"","",2,"","","","","","","","",1,"","","","","","","","",1,"","","","","",""
email_youtube_marketing_182,register_to_course,new_course_added,ind_bdq_digex,youtube_marketing,4,7,4,4730797949,1,1,"","",2,"","",1,"","",1,"",1,1,1,"","","",1,"",1,1,"","","","","","","","","","","","","","","","","","",1,1,1,"","","","",""
email_podcasting_26,register_to_course,marketing,ind_vtz_digex,podcasting,3,7,4,5606985934,"",1,1,2,1,"",2,"","",1,1,"","","","","",1,"","","",1,"","",1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_133,register_to_course,new_course_added,ind_bdq_digex,podcasting,1,8,3,8847170966,"",2,1,"",2,"",1,"","",1,"",2,"","","","","",1,"","",1,"","","",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_164,open_link,new_course_added,ind_stv_digex,podcasting,3,10,5,2026817847,1,3,1,"",2,"",2,1,"",2,1,1,2,"","","",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_101,open_link,marketing,ind_vtz_digex,podcasting,4,8,2,4422225731,1,2,"","",1,1,1,"","","","","","",1,1,2,"","","","","","","","","","","","",1,2,"","","","","","","","","","","",1,"","","","","",""
email_email_marketing_150,open_link,new_course_added,ind_bdq_digex,email_marketing,2,11,5,7066613538,1,4,1,1,4,"","","","","","","","","","","","",1,"","","",1,"","","",1,"","",1,1,"",1,1,"","","","","","","","","","","","","","",""
email_podcasting_132,open_link,marketing,ind_vtz_digex,podcasting,4,9,5,9870189695,1,"","","","","",5,1,"",1,"",1,1,"",1,1,"","","",1,"",1,"","",1,2,"","","","","","",1,"","","","","","","","","","","","","","",""
email_podcasting_12,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,7,4,2981151851,"",4,"",1,"",1,3,"","","","",1,"",2,1,"","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_92,register_to_course,new_course_added,ind_vtz_digex,podcasting,4,12,4,5798127826,1,2,"","","",1,2,"",1,"","",1,"",3,"",2,"",1,"","","","","","","","","","","",1,"","","",1,"","",1,"","",1,2,"","","","","","",""
email_podcasting_26,register_to_course,new_course_added,ind_vtz_digex,podcasting,7,4,2,6995244990,"",1,"","",2,"",1,2,"","","","","","",2,"","","","","","","",1,"",1,"","","","","","","","",2,1,"","","","","","","","","","","","",""
email_copywriting_41,register_to_course,marketing,ind_bdq_digex,copywriting,3,6,5,366340042,"",1,1,"",1,"","",2,"","","",1,"","","","","","",1,"",1,"",1,"","","","","",1,"","","","",1,"",1,1,"","","","","","",1,"","","",""
email_email_marketing_140,register_to_course,marketing,ind_vtz_digex,email_marketing,3,10,3,2840508699,"",2,1,1,2,"","","","","","","","","","","","","","",1,"",1,1,2,1,"","","","","",1,"","","",1,1,1,"","","","","","","","","","",""
email_youtube_marketing_149,click_on_email,marketing,ind_vtz_digex,youtube_marketing,4,10,5,3200102861,2,3,1,"",1,"",2,"","","","","","","",1,"","","",2,1,1,"",2,"","",2,"","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_185,click_on_email,new_course_added,ind_bdq_digex,podcasting,5,6,5,3863913469,2,1,2,"","","",4,1,"","","","","","","","","","","","","",1,"","",1,"","","",2,1,"","","","","","","","","","","",1,"","","","","",""
email_copywriting_120,click_on_email,new_course_added,ind_vtz_digex,copywriting,4,8,4,4017926681,"",3,"",1,1,"",2,"","",1,"","","","","","","","",2,"","","",1,1,1,1,"","","","","","","",1,"","",1,"","","","","","","","","","",""
email_podcasting_191,click_on_email,marketing,ind_stv_digex,podcasting,2,8,"",6648213175,"",2,1,"","","",1,1,"",2,"","","","","","","","",1,"","",1,"","","","","","","","","","","","","","","","","","","","","","","","","",1
email_youtube_marketing_158,open_link,new_course_added,ind_vtz_digex,youtube_marketing,1,13,3,7216453786,"",3,"","","","","",1,"",1,"","","","",2,1,"",1,4,"","",1,"",1,"","","","","","","","","","",1,"",1,"","","","","","","","","","",""
email_email_marketing_36,open_link,marketing,ind_vtz_digex,email_marketing,8,10,10,8947797111,"",1,2,"",2,"",5,1,"","",1,"","","",2,2,"",1,2,"","",2,1,1,"","","","","",1,"","","","",2,"",1,"","","","","","",1,"","","",""
email_youtube_marketing_152,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,4,11,4,1327587734,"",2,"","","","",5,1,"","",2,1,"","",2,"","",2,1,"","",1,"",1,"",1,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_66,open_link,marketing,ind_stv_digex,podcasting,2,10,3,4494397512,"",3,"",1,1,"","",2,1,1,"","","","",2,"","","","","",1,"","","",1,"","","","","",1,"","","","","","","","","","","",1,"","","","",""
email_podcasting_109,open_link,new_course_added,ind_stv_digex,podcasting,9,6,3,4544864690,"",4,"","",1,1,"","",1,"","",1,"","",2,2,"",1,"","","",1,"","","",1,"","","","","","","",2,"","","","","","","","","",1,"","","",""
email_youtube_marketing_194,open_link,marketing,ind_vtz_digex,youtube_marketing,4,7,4,5137920061,1,3,"","","","",5,"","","","","","","","","","",1,"","",2,"","","","",1,"","","","",1,"","",1,"","","","","","","","","","","","","",""
email_podcasting_30,open_link,marketing,ind_vtz_digex,podcasting,"",7,5,8239249604,"",2,1,"",1,"",3,"","","","","","",1,"","","",1,"","",1,"","","","","","",1,"",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_137,register_to_course,marketing,ind_vtz_digex,podcasting,4,8,6,9178960398,1,3,1,"",1,"",5,"","","",1,"","",2,"","","","",1,"","",1,"","","","","","","","","","","","","","","","","",1,"","",1,"","","","",""
email_podcasting_53,click_on_email,new_course_added,ind_vtz_digex,podcasting,4,7,7,3414659301,2,1,1,"",1,1,2,"","",1,"",1,"","","","",1,"","","",1,"",1,2,"","","","",1,"","","","",1,"","",1,"","","","","","","","","","",""
email_youtube_marketing_10,open_link,new_course_added,ind_stv_digex,youtube_marketing,3,5,2,4170721861,"",2,"","",1,"",1,"","","","","","","","","","","",1,"",1,1,"","","","","","",1,"",1,"","",1,"","","","","","","","","","","","","",""
email_email_marketing_190,click_on_email,new_course_added,ind_vtz_digex,email_marketing,4,12,5,6432545579,"",4,1,"","","",4,1,"","","","","","",2,"","","",2,1,"","",1,"",1,2,"","","",1,"","","","","",1,"","","","","","","","","","","",""
email_email_marketing_174,open_link,new_course_added,ind_bdq_digex,email_marketing,3,13,4,7305178837,"",4,"",2,3,"",2,"","","",2,"","","",1,1,"","",1,"",1,"",2,"","","","","","","","","","","",1,"","","","","","","","","","","","",""
email_podcasting_39,open_link,marketing,ind_bdq_digex,podcasting,2,5,3,8655998052,1,1,1,"",1,"","","","","","","","","","","","","",1,2,"","",1,"","","","","",1,"","","","","","","","","","","","",1,"","","","","",""
email_podcasting_77,open_link,new_course_added,ind_vtz_digex,podcasting,5,11,6,84948337,"",1,1,"",3,"",1,"","","",1,1,1,"","",1,"","",2,1,1,1,"",2,"",2,"","","","","","","","","","",2,"","","","",1,"","","","","",""
email_copywriting_82,click_on_email,new_course_added,ind_vtz_digex,copywriting,5,8,3,1489443282,1,3,"",1,2,"",2,"","","",1,1,"",1,"","","","","","","","","",1,1,1,"","","","","",1,"","","","","","","","","","","","","","","",""
email_email_marketing_43,register_to_course,new_course_added,ind_vtz_digex,email_marketing,3,8,2,1871772451,1,"","","","","",1,"","","",1,"","","","","","","",2,2,1,"","","","","","","",1,"","",1,1,"",1,1,"","","","","","","","","","","",""
email_podcasting_95,register_to_course,new_course_added,ind_bdq_digex,podcasting,2,6,5,3855129185,"","","",1,2,"",1,"","","",3,"","","",1,"","","","",1,2,"","","","","","","",1,"","","","","","","","","","",1,"","","","","","","",""
email_youtube_marketing_47,click_on_email,new_course_added,ind_bdq_digex,youtube_marketing,5,8,3,4665434638,1,2,"","","","",2,"","","","","","","","",1,"",1,3,2,"",2,1,"","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_copywriting_183,click_on_email,marketing,ind_stv_digex,copywriting,5,12,6,8465352771,"",3,3,"",3,"",1,"",1,"","","","","","",2,"","",1,"",1,"",1,"",1,1,"","","",1,"","",1,"","",1,2,"","","","","","","","","","",""
email_email_marketing_13,click_on_email,marketing,ind_vtz_digex,email_marketing,2,4,7,9331013620,"",2,1,"","","",2,"","","",1,"","",1,"","","",1,"","","","","","",1,1,"","",1,1,"","","","","","","","",1,"","","","","","","","",""
email_podcasting_120,register_to_course,new_course_added,ind_vtz_digex,podcasting,4,9,3,1487103158,"",2,1,"",2,1,1,"","","","",1,"",1,1,"","","","","","",1,1,1,"",1,"","","",1,"","","","","","","","",1,"","","","","","","","",""
email_podcasting_154,open_link,marketing,ind_vtz_digex,podcasting,5,8,6,2475942177,"",3,1,1,1,"",1,"",1,"","","","",1,1,"",1,"",1,"","",1,"",1,"",1,"","","","","","","",1,1,1,"","","","","",1,"","","","","",""
email_internet_marketing_170,open_link,new_course_added,ind_stv_digex,internet_marketing,6,6,5,2980613479,"",3,"",1,2,"","","","","","",1,"","",1,"","","",3,"","",1,"","",1,"","","","","","","","",1,"","","",1,"","",1,"","",1,"","","",""
email_youtube_marketing_104,click_on_email,new_course_added,ind_bdq_digex,youtube_marketing,2,14,3,4951035189,1,4,"","",2,"",2,1,"",1,"","","",1,"","","","","",1,"",1,1,"",1,"","","","","","","",1,"","","","","","","",1,"","",1,"","","",""
email_podcasting_81,open_link,new_course_added,ind_ccu_digex,podcasting,4,5,6,529228009,2,1,2,"",1,1,"","",1,"","","","","",1,1,"","","","",1,1,"","","",2,"","",1,"","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_56,register_to_course,marketing,ind_stv_digex,youtube_marketing,5,11,4,5246147827,1,5,1,"",2,"",2,"","",1,"","","",1,1,"",1,"","","",1,"",1,"","","","",1,"","","","",1,"","","","","","","","",1,"","","","","",""
email_email_marketing_12,register_to_course,marketing,ind_bdq_digex,email_marketing,7,6,1,6613898287,"",1,"","",2,"",6,1,"","","",1,"","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_marketing_strategy_177,click_on_email,new_course_added,ind_vtz_digex,marketing_strategy,6,6,4,6766290285,"",2,"","",1,"","","","",1,"","","",1,1,"","",1,"","","",2,"",1,"",1,"","","",1,"","","",1,1,1,"","","","",1,"","","","","","",""
email_podcasting_131,click_on_email,new_course_added,ind_vtz_digex,podcasting,8,9,1,6959474825,"",2,"","",2,1,3,"","","",1,"","","","","","","",2,"","","","","","","","","",2,1,"","",1,"",1,1,"","","","",1,"","","","","","",""
email_podcasting_174,register_to_course,marketing,ind_ccu_digex,podcasting,2,5,3,8809734335,1,2,"","",1,"","",1,"","","","","","","","",1,"",1,"",1,1,"","","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_email_marketing_135,click_on_email,marketing,ind_stv_digex,email_marketing,1,6,4,9465754307,"",2,"","",1,"","","","","","",1,"","","",2,"","","",1,"","","","","",1,"","","",1,"",1,"","","","","","","","",1,"","","","","","",""
email_podcasting_6,click_on_email,new_course_added,ind_bdq_digex,podcasting,4,11,3,9642521911,"",1,2,"",2,"",3,1,"","","","",1,"",2,"","","","","",2,"","",1,1,"","","","","","","",1,"","","","","","","","",1,"","","","","",""
