campaign_actual_sent_percent,campaign_actual_sent,campaign_sent_positive,campaign_actual_open_percent,campaign_actual_open,campaign_open_positive,campaign_actual_click_percent,campaign_actual_click,campaign_click_positive,campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product,campaign_result_key,campaign_actual_unsubscribe_percent,campaign_actual_unsubscribe,campaign_unsubscribe_positive
75,12,false,53,7,true,100,5,true,8096981986,email_youtube_marketing_4,register_to_course,marketing,100,24,13,3,ind_bdq_digex,5/6/2022,05/20/2022,youtube_marketing,8096981986_email_youtube_marketing_4,9,1,false
66,18,false,61,16,true,66,10,true,9518982198,email_podcasting_117,open_link,marketing,100,25,10,4,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,9518982198_email_podcasting_117,30,8,false
77,17,false,38,7,true,69,9,true,2158261331,email_podcasting_145,open_link,marketing,98,20,10,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,2158261331_email_podcasting_145,17,4,false
60,9,false,66,8,true,18,2,true,2827094800,email_podcasting_98,open_link,marketing,98,23,14,2,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,2827094800_email_podcasting_98,37,3,false
88,15,false,35,5,true,28,2,true,4074461544,email_youtube_marketing_171,register_to_course,new_course_added,100,20,10,3,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,4074461544_email_youtube_marketing_171,15,2,false
92,23,false,78,11,true,38,5,true,6025408289,email_internet_marketing_165,open_link,new_course_added,100,20,12,2,ind_vtz_digex,5/6/2022,05/20/2022,internet_marketing,6025408289_email_internet_marketing_165,27,5,false
82,14,false,41,5,true,12,1,true,635057883,email_podcasting_120,open_link,new_course_added,99,22,10,2,ind_isk_digex,5/1/2022,05/15/2022,podcasting,635057883_email_podcasting_120,26,4,false
92,12,false,70,7,true,62,5,true,6648213175,email_podcasting_191,click_on_email,marketing,100,25,14,2,ind_stv_digex,5/2/2022,05/16/2022,podcasting,6648213175_email_podcasting_191,0,0,true
78,11,false,70,7,true,62,5,true,8922521961,email_podcasting_7,open_link,new_course_added,98,24,10,2,ind_stv_digex,5/7/2022,05/21/2022,podcasting,8922521961_email_podcasting_7,18,2,false
81,13,false,71,10,true,40,2,true,9287380481,email_podcasting_172,register_to_course,marketing,99,20,11,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,9287380481_email_podcasting_172,10,1,false
75,18,false,50,8,true,22,2,true,9928402019,email_copywriting_145,open_link,new_course_added,100,25,12,3,ind_bdq_digex,5/4/2022,05/18/2022,copywriting,9928402019_email_copywriting_145,8,1,false
86,26,false,62,15,true,55,10,true,1281251836,email_podcasting_75,open_link,marketing,100,23,15,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,1281251836_email_podcasting_75,41,10,false
84,16,false,64,9,true,25,3,true,4575848654,email_podcasting_135,click_on_email,marketing,100,22,12,1,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,4575848654_email_podcasting_135,15,3,false
94,16,false,64,9,true,50,4,true,5032713570,email_social_media_marketing_199,open_link,new_course_added,98,21,11,1,ind_stv_digex,5/8/2022,05/22/2022,social_media_marketing,5032713570_email_social_media_marketing_199,33,3,false
79,19,false,71,15,true,30,4,true,5041753512,email_podcasting_59,register_to_course,new_course_added,99,20,11,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,5041753512_email_podcasting_59,23,4,false
91,22,false,73,14,true,44,4,true,6605425154,email_copywriting_11,open_link,marketing,99,23,15,4,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,6605425154_email_copywriting_11,18,3,false
80,17,false,41,7,true,36,4,true,6947497841,email_podcasting_189,click_on_email,new_course_added,98,25,13,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,6947497841_email_podcasting_189,38,8,false
71,10,false,69,9,true,75,6,true,7864112897,email_youtube_marketing_38,click_on_email,new_course_added,99,20,12,4,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,7864112897_email_youtube_marketing_38,38,5,false
76,10,false,72,8,true,50,3,true,8136490848,email_podcasting_16,register_to_course,new_course_added,98,24,14,4,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,8136490848_email_podcasting_16,25,2,false
83,20,false,81,13,true,64,9,true,8896106184,email_podcasting_20,click_on_email,marketing,99,23,13,4,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,8896106184_email_podcasting_20,36,4,false
88,15,false,53,7,true,66,4,true,156110334,email_copywriting_73,click_on_email,marketing,98,25,13,1,ind_bdq_digex,5/8/2022,05/22/2022,copywriting,156110334_email_copywriting_73,12,2,false
85,24,false,68,15,true,28,4,true,2218349590,email_podcasting_38,open_link,new_course_added,100,24,13,3,ind_stv_digex,5/4/2022,05/18/2022,podcasting,2218349590_email_podcasting_38,21,4,false
62,10,false,66,8,true,33,2,true,3628993067,email_youtube_marketing_4,open_link,new_course_added,98,23,14,2,ind_pat_digex,5/1/2022,05/15/2022,youtube_marketing,3628993067_email_youtube_marketing_4,18,2,false
73,14,false,75,12,true,45,5,true,4720599281,email_copywriting_147,click_on_email,new_course_added,99,24,11,3,ind_vtz_digex,5/2/2022,05/16/2022,copywriting,4720599281_email_copywriting_147,29,5,false
90,18,false,75,12,true,46,6,true,7143495239,email_google_analytics_44,click_on_email,marketing,98,20,15,2,ind_vtz_digex,5/7/2022,05/21/2022,google_analytics,7143495239_email_google_analytics_44,20,2,false
77,14,false,57,8,true,16,1,true,7201110667,email_podcasting_34,click_on_email,marketing,99,20,12,2,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,7201110667_email_podcasting_34,37,3,false
71,10,false,60,6,true,37,3,true,8430139931,email_youtube_marketing_11,register_to_course,new_course_added,100,21,14,3,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,8430139931_email_youtube_marketing_11,27,3,false
88,16,false,75,12,true,62,5,true,3142869301,email_youtube_marketing_11,open_link,marketing,100,21,15,3,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,3142869301_email_youtube_marketing_11,22,2,false
56,13,false,87,14,true,50,7,true,3630492134,email_podcasting_159,open_link,new_course_added,99,20,15,2,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,3630492134_email_podcasting_159,41,7,false
70,7,false,57,4,true,50,1,true,4820046632,email_youtube_marketing_92,open_link,new_course_added,99,24,12,4,ind_bdq_digex,5/8/2022,05/22/2022,youtube_marketing,4820046632_email_youtube_marketing_92,50,5,false
73,17,false,72,13,true,43,7,true,6035221777,email_copywriting_19,register_to_course,marketing,98,23,13,3,ind_pat_digex,5/2/2022,05/16/2022,copywriting,6035221777_email_copywriting_19,14,2,false
84,16,false,62,10,true,33,3,true,8296515911,email_copywriting_42,open_link,marketing,98,22,10,3,ind_bdq_digex,5/2/2022,05/16/2022,copywriting,8296515911_email_copywriting_42,25,3,false
72,13,false,50,7,true,57,4,true,87800349,email_youtube_marketing_192,open_link,new_course_added,98,23,11,2,ind_bdq_digex,5/7/2022,05/21/2022,youtube_marketing,87800349_email_youtube_marketing_192,9,1,false
77,17,false,64,9,true,50,7,true,9594490225,email_podcasting_172,open_link,marketing,100,25,12,2,ind_stv_digex,5/6/2022,05/20/2022,podcasting,9594490225_email_podcasting_172,16,2,false
71,10,false,53,7,true,66,4,true,3175083560,email_podcasting_67,register_to_course,marketing,98,23,15,4,ind_stv_digex,5/5/2022,05/19/2022,podcasting,3175083560_email_podcasting_67,20,2,false
76,19,false,55,10,true,54,6,true,4446366270,email_podcasting_100,open_link,marketing,98,22,12,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,4446366270_email_podcasting_100,17,3,false
75,21,false,73,19,true,36,4,true,5098885426,email_youtube_marketing_1,register_to_course,marketing,100,22,13,1,ind_bdq_digex,5/5/2022,05/19/2022,youtube_marketing,5098885426_email_youtube_marketing_1,41,10,false
80,20,false,36,7,true,55,5,true,9752476635,email_podcasting_1,register_to_course,new_course_added,98,24,12,3,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,9752476635_email_podcasting_1,38,8,false
81,18,false,50,8,true,50,5,true,1026769809,email_email_marketing_27,open_link,new_course_added,98,21,13,1,ind_vtz_digex,5/2/2022,05/16/2022,email_marketing,1026769809_email_email_marketing_27,26,5,false
80,20,false,68,13,true,21,3,true,7495565918,email_email_marketing_167,open_link,new_course_added,99,24,15,1,ind_bdq_digex,5/5/2022,05/19/2022,email_marketing,7495565918_email_email_marketing_167,6,1,false
85,24,false,57,15,true,56,9,true,8000377195,email_youtube_marketing_44,register_to_course,marketing,98,22,10,4,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,8000377195_email_youtube_marketing_44,21,3,false
80,8,false,87,7,true,33,2,true,3016953323,email_youtube_marketing_196,open_link,new_course_added,100,22,15,2,ind_bdq_digex,5/4/2022,05/18/2022,youtube_marketing,3016953323_email_youtube_marketing_196,16,1,false
93,14,false,72,8,true,16,1,true,3518214357,email_copywriting_150,register_to_course,new_course_added,100,22,13,2,ind_bdq_digex,5/5/2022,05/19/2022,copywriting,3518214357_email_copywriting_150,54,6,false
88,15,false,53,8,true,50,4,true,7211191511,email_podcasting_79,open_link,new_course_added,99,22,15,3,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,7211191511_email_podcasting_79,20,2,false
78,15,false,82,14,true,9,1,false,4942708567,email_email_marketing_136,open_link,new_course_added,99,22,11,3,ind_vtz_digex,5/3/2022,05/17/2022,email_marketing,4942708567_email_email_marketing_136,40,4,false
90,20,false,64,9,true,30,4,true,5111838147,email_email_marketing_182,click_on_email,marketing,99,22,10,2,ind_vtz_digex,5/3/2022,05/17/2022,email_marketing,5111838147_email_email_marketing_182,15,2,false
94,18,false,46,7,true,42,3,true,5803201197,email_copywriting_115,register_to_course,marketing,99,25,11,4,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,5803201197_email_copywriting_115,38,5,false
85,18,false,68,11,true,45,5,true,595095534,email_youtube_marketing_9,click_on_email,new_course_added,100,20,11,2,ind_bdq_digex,5/4/2022,05/18/2022,youtube_marketing,595095534_email_youtube_marketing_9,29,5,false
88,24,false,52,11,true,41,5,true,6181420762,email_email_marketing_145,open_link,marketing,99,25,15,4,ind_pat_digex,5/7/2022,05/21/2022,email_marketing,6181420762_email_email_marketing_145,19,4,false
85,23,false,57,12,true,31,5,true,8119528131,email_podcasting_124,register_to_course,marketing,99,21,15,1,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,8119528131_email_podcasting_124,11,2,false
75,15,false,42,6,true,80,8,true,1480479527,email_youtube_marketing_90,open_link,marketing,100,22,10,2,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,1480479527_email_youtube_marketing_90,40,6,false
73,14,false,71,10,true,14,1,true,2730715320,email_podcasting_104,open_link,new_course_added,100,24,13,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,2730715320_email_podcasting_104,7,1,false
84,11,false,30,3,true,100,4,true,4290406513,email_podcasting_180,register_to_course,new_course_added,98,21,10,3,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,4290406513_email_podcasting_180,20,1,false
89,17,false,35,5,true,53,7,true,4622459949,email_social_media_marketing_168,register_to_course,marketing,100,24,15,2,ind_vtz_digex,5/4/2022,05/18/2022,social_media_marketing,4622459949_email_social_media_marketing_168,33,5,false
86,19,false,58,10,true,60,6,true,7216453786,email_youtube_marketing_158,open_link,new_course_added,98,23,14,4,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,7216453786_email_youtube_marketing_158,33,4,false
84,21,false,71,15,true,50,6,true,771278527,email_email_marketing_148,open_link,new_course_added,98,24,15,2,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,771278527_email_email_marketing_148,21,5,false
86,20,false,44,8,true,30,3,true,9824254854,email_podcasting_79,open_link,new_course_added,99,22,10,3,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,9824254854_email_podcasting_79,15,3,false
72,18,false,47,8,true,42,6,true,1503655261,email_podcasting_45,register_to_course,new_course_added,99,23,10,2,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,1503655261_email_podcasting_45,29,5,false
71,15,false,72,13,true,27,3,true,2415473693,email_podcasting_100,open_link,new_course_added,100,24,10,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,2415473693_email_podcasting_100,33,5,false
76,16,false,64,9,true,60,6,true,5515017668,email_podcasting_23,click_on_email,marketing,98,21,12,4,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,5515017668_email_podcasting_23,8,1,false
80,17,false,73,11,true,71,5,true,7390864974,email_email_marketing_60,open_link,new_course_added,99,24,15,3,ind_myq_digex,5/4/2022,05/18/2022,email_marketing,7390864974_email_email_marketing_60,33,5,false
61,11,false,75,12,true,44,4,true,9447970281,email_copywriting_2,open_link,marketing,100,23,14,3,ind_vtz_digex,5/3/2022,05/17/2022,copywriting,9447970281_email_copywriting_2,0,0,true
85,17,false,52,9,true,80,8,true,1264575947,email_email_marketing_69,open_link,new_course_added,98,25,11,1,ind_bdq_digex,5/6/2022,05/20/2022,email_marketing,1264575947_email_email_marketing_69,20,3,false
82,19,false,64,11,true,60,6,true,1498736092,email_email_marketing_38,register_to_course,marketing,99,23,15,2,ind_myq_digex,5/7/2022,05/21/2022,email_marketing,1498736092_email_email_marketing_38,7,1,false
81,13,false,66,8,true,33,3,true,1666990485,email_youtube_marketing_50,register_to_course,marketing,98,20,15,1,ind_bdq_digex,5/8/2022,05/22/2022,youtube_marketing,1666990485_email_youtube_marketing_50,28,4,false
85,18,false,62,10,true,53,8,true,2268335631,email_podcasting_123,open_link,new_course_added,99,24,10,1,ind_stv_digex,5/2/2022,05/16/2022,podcasting,2268335631_email_podcasting_123,25,4,false
79,19,false,65,13,true,45,5,true,3022647417,email_copywriting_61,open_link,new_course_added,99,23,15,4,ind_pat_digex,5/8/2022,05/22/2022,copywriting,3022647417_email_copywriting_61,11,2,false
85,12,false,58,7,true,33,2,true,3550559763,email_podcasting_183,click_on_email,marketing,98,23,14,3,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,3550559763_email_podcasting_183,0,0,true
82,19,false,68,11,true,71,10,true,364334576,email_podcasting_22,register_to_course,new_course_added,98,20,12,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,364334576_email_podcasting_22,6,1,false
66,12,false,61,11,true,100,6,true,4339242675,email_podcasting_62,open_link,marketing,99,20,14,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,4339242675_email_podcasting_62,22,2,false
78,22,false,62,15,true,41,7,true,6284397062,email_email_marketing_126,open_link,new_course_added,99,25,15,3,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,6284397062_email_email_marketing_126,35,6,false
82,24,false,48,12,true,54,6,true,9566050216,email_podcasting_185,open_link,new_course_added,100,23,12,1,ind_stv_digex,5/4/2022,05/18/2022,podcasting,9566050216_email_podcasting_185,30,6,false
88,15,false,57,8,true,70,7,true,2681296706,email_podcasting_11,open_link,marketing,100,25,15,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,2681296706_email_podcasting_11,0,0,true
88,15,false,73,11,true,27,3,true,34453563,email_podcasting_54,open_link,marketing,99,23,10,3,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,34453563_email_podcasting_54,18,2,false
64,11,false,72,8,true,14,1,true,3916918079,email_podcasting_134,open_link,marketing,100,22,13,4,ind_ccu_digex,5/6/2022,05/20/2022,podcasting,3916918079_email_podcasting_134,50,4,false
72,16,false,57,8,true,11,1,false,4267422230,email_google_analytics_120,click_on_email,marketing,98,23,13,4,ind_pat_digex,5/8/2022,05/22/2022,google_analytics,4267422230_email_google_analytics_120,16,3,false
72,13,false,57,8,true,50,5,true,5649209766,email_copywriting_73,register_to_course,new_course_added,98,25,14,3,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,5649209766_email_copywriting_73,27,3,false
76,19,false,57,11,true,36,4,true,5845329787,email_podcasting_13,open_link,new_course_added,100,24,12,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,5845329787_email_podcasting_13,21,4,false
76,16,false,52,10,true,55,5,true,1878917625,email_podcasting_41,register_to_course,marketing,98,23,14,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,1878917625_email_podcasting_41,20,3,false
75,15,false,87,14,true,60,6,true,3047464456,email_podcasting_6,open_link,marketing,99,21,11,1,ind_ccu_digex,5/5/2022,05/19/2022,podcasting,3047464456_email_podcasting_6,12,2,false
79,19,false,52,11,true,60,6,true,4372258542,email_google_analytics_82,open_link,new_course_added,99,23,15,3,ind_bdq_digex,5/3/2022,05/17/2022,google_analytics,4372258542_email_google_analytics_82,21,4,false
66,16,false,71,15,true,50,6,true,5504463637,email_copywriting_25,open_link,marketing,100,24,14,3,ind_vtz_digex,5/2/2022,05/16/2022,copywriting,5504463637_email_copywriting_25,10,2,false
77,14,false,71,10,true,66,6,true,7987770280,email_podcasting_158,register_to_course,marketing,98,25,12,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,7987770280_email_podcasting_158,6,1,false
57,12,false,60,12,true,30,3,true,1138946842,email_podcasting_1,open_link,new_course_added,99,25,13,3,ind_stv_digex,5/3/2022,05/17/2022,podcasting,1138946842_email_podcasting_1,40,4,false
82,24,false,60,14,true,57,8,true,1630614238,email_youtube_marketing_184,open_link,new_course_added,98,22,14,4,ind_bdq_digex,5/4/2022,05/18/2022,youtube_marketing,1630614238_email_youtube_marketing_184,13,3,false
84,22,false,63,14,true,33,3,true,2532503475,email_email_marketing_18,click_on_email,new_course_added,99,22,15,3,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,2532503475_email_email_marketing_18,25,5,false
83,20,false,55,11,true,55,5,true,4388109908,email_podcasting_92,register_to_course,new_course_added,100,24,15,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,4388109908_email_podcasting_92,35,5,false
88,22,false,52,11,true,33,3,true,472145460,email_youtube_marketing_113,open_link,new_course_added,99,23,15,2,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,472145460_email_youtube_marketing_113,7,1,false
88,16,false,71,10,true,50,5,true,589051075,email_podcasting_124,open_link,new_course_added,100,24,13,2,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,589051075_email_podcasting_124,41,5,false
86,13,false,69,9,true,50,4,true,9462637563,email_podcasting_70,open_link,new_course_added,99,20,13,4,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,9462637563_email_podcasting_70,10,1,false
77,14,false,60,9,true,40,4,true,9996912957,email_youtube_marketing_147,open_link,marketing,98,23,15,1,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,9996912957_email_youtube_marketing_147,30,3,false
80,17,false,62,10,true,41,5,true,257694250,email_podcasting_94,open_link,marketing,98,25,13,1,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,257694250_email_podcasting_94,20,3,false
